Snapshot = 0 .,Track_ID,x,y,z
,204,-683.494701,579.09041,763.272731
,205,-513.059014,602.673442,690.17306
,206,-612.854615,586.55801,831.613648
,207,-717.505299,575.875739,693.48763
,208,-720.129049,577.033753,623.846225
,209,-646.337225,581.63223,831.790394
,210,-511.581031,602.445483,829.955946
,211,-545.886298,596.646721,830.797239
,212,-479.890792,608.938147,620.607253
,213,-477.831621,608.732295,795.14788
,214,-684.737338,579.043419,658.529591
,216,-511.955408,602.367941,795.064284
,217,-648.388605,582.041157,727.62365
,220,-649.94638,582.817434,692.713214
Snapshot = 67 .,Track_ID,x,y,z
,3,-683.117019,578.374234,692.948671
,9,-647.788324,582.147999,797.463352
,13,-615.224299,587.066891,691.948074
,22,-578.758323,591.160293,761.477276
,26,-546.941094,595.966122,656.072534
,27,-546.300376,595.992561,690.575043
,32,-513.139042,602.253406,655.433149
,34,-512.102326,602.126985,725.015397
,35,-511.861161,602.137149,759.987822
,39,-479.629131,609.669071,655.624225
,88,-546.372863,596.576845,760.663534
,122,-613.766561,585.596378,656.699143
,128,-581.629987,592.645581,656.929657
,143,-684.055461,578.417309,623.532115
,144,-645.987871,580.652268,762.000793
,145,-547.680961,596.300978,621.132603
,159,-577.119841,589.998529,795.754271
,161,-682.504351,578.71981,798.001922
,169,-649.769107,582.27978,657.627642
,176,-577.365241,590.755699,830.816958
,187,-514.202156,602.884126,620.428229
,188,-683.205642,578.513431,728.120505
,191,-612.312073,585.582186,761.326248
,192,-544.673489,595.430551,795.073227
,193,-680.685456,577.845718,832.225982
,198,-649.871338,582.128558,622.998933
,199,-719.005529,576.498932,659.035222
,203,-613.561154,586.795162,796.853684
,204,-684.291474,579.618037,763.529351
,205,-513.510086,603.078397,690.292705
,206,-613.111013,586.741783,831.748512
,207,-717.115952,575.638282,693.417587
,208,-720.231947,577.069663,623.844059
,209,-645.70345,581.193504,831.509555
,210,-511.29336,602.172004,829.784421
,211,-545.464152,596.299562,830.593554
,212,-479.620216,608.656614,620.569204
,213,-477.763731,608.649782,795.106666
,214,-684.696068,579.03417,658.53509
,216,-511.975085,602.389132,795.072561
,217,-648.302871,581.974752,727.596155
,220,-649.23848,582.342658,692.585514
Snapshot = 68 .,Track_ID,x,y,z
,3,-683.253827,578.462412,692.982054
,9,-647.751831,582.12267,797.458686
,13,-615.200109,587.043645,691.947241
,22,-578.74359,591.147878,761.472555
,26,-546.905337,595.932794,656.063535
,27,-546.090594,595.78396,690.529829
,32,-512.990693,602.100795,655.405154
,34,-512.149636,602.172282,725.036893
,35,-511.926232,602.174809,760.016984
,39,-479.707006,609.759749,655.639667
,88,-546.379667,596.578234,760.671755
,122,-614.454271,586.108119,656.833619
,128,-581.68113,592.683324,656.941099
,143,-684.504519,578.701841,623.600603
,144,-645.287913,580.222956,761.747672
,145,-547.57816,596.187415,621.112884
,159,-576.753296,589.690113,795.598466
,161,-682.191241,578.524707,797.898774
,169,-649.921551,582.375124,657.652693
,176,-577.029149,590.498884,830.654265
,188,-683.406522,578.650267,728.180383
,191,-612.099806,585.436407,761.258483
,192,-545.120866,595.828424,795.288133
,193,-680.162523,577.524692,832.001967
,198,-650.380552,582.504962,623.043981
,199,-718.996586,576.491767,659.031945
,203,-613.373105,586.64841,796.782142
,204,-685.057808,580.116114,763.782639
,205,-513.931343,603.466715,690.414517
,206,-613.309338,586.908586,831.845384
,207,-716.72094,575.391437,693.344933
,208,-720.68406,577.330755,623.90016
,209,-645.180294,580.838651,831.277708
,210,-511.188893,602.068634,829.733819
,211,-545.155027,595.999866,830.394867
,212,-479.493975,608.521194,620.555984
,213,-477.634435,608.503309,795.050231
,214,-684.887228,579.14965,658.583415
,216,-511.946854,602.358637,795.061396
,217,-648.371108,582.021827,727.619151
,220,-649.256893,582.352962,692.592402
,225,-613.947473,586.358213,726.795521
Snapshot = 69 .,Track_ID,x,y,z
,3,-683.289071,578.486602,692.99383
,9,-647.606024,582.020272,797.412972
,13,-615.210357,587.05481,691.955239
,22,-578.726412,591.13713,761.473222
,26,-546.940955,595.964983,656.078255
,27,-546.026509,595.736635,690.514499
,32,-512.949034,602.068162,655.399655
,34,-512.15022,602.174309,725.04267
,35,-512.032297,602.28079,760.083472
,39,-479.36179,609.381039,655.58401
,88,-546.399622,596.59873,760.682753
,122,-615.236686,586.690681,656.949709
,128,-581.747021,592.737203,656.96054
,143,-685.20056,579.141707,623.681144
,144,-644.781421,579.86877,761.559595
,145,-547.549124,596.168363,621.12216
,159,-576.684961,589.633401,795.572637
,161,-681.690331,578.207569,797.707531
,169,-650.01284,582.439113,657.665247
,176,-576.999529,590.477832,830.640378
,188,-683.421686,578.652517,728.178383
,191,-612.014238,585.370835,761.245651
,192,-545.642897,596.293618,795.533311
,193,-679.731017,577.270377,831.823277
,198,-650.60765,582.684763,623.065477
,199,-719.029358,576.51493,659.04161
,203,-613.138813,586.482524,796.684992
,204,-685.747295,580.568116,764.002433
,205,-514.250814,603.768411,690.508888
,206,-613.175112,586.810104,831.782062
,207,-716.638455,575.344029,693.340379
,208,-721.356966,577.742098,623.955983
,209,-644.687022,580.498907,831.063302
,210,-511.087953,601.989009,829.67583
,211,-544.676321,595.566666,830.145912
,212,-479.464716,608.51314,620.55865
,213,-477.456008,608.295929,794.957304
,214,-685.137321,579.309926,658.63485
,216,-512.043794,602.435012,795.091002
,217,-648.706465,582.24948,727.706579
,220,-649.077314,582.224957,692.558964
,225,-613.988966,586.397595,726.807241
Snapshot = 70 .,Track_ID,x,y,z
,3,-683.257827,578.473744,692.982499
,9,-647.59872,582.021855,797.437801
,13,-615.06916,586.971408,691.923189
,22,-578.791887,591.196119,761.488441
,26,-546.963187,595.990923,656.093196
,27,-546.099412,595.822842,690.527996
,32,-512.986694,602.102517,655.404098
,34,-512.109477,602.146314,725.014897
,35,-512.143485,602.395547,760.120076
,39,-478.708658,608.688942,655.444147
,88,-546.457612,596.656942,760.699694
,122,-615.945058,587.214642,657.050357
,128,-581.757561,592.75059,656.95032
,143,-685.965672,579.640645,623.723803
,144,-644.645418,579.783147,761.51077
,145,-547.523323,596.144923,621.099275
,159,-577.020484,589.916739,795.710501
,161,-681.181478,577.886044,797.513732
,169,-650.203834,582.590586,657.701018
,176,-577.349466,590.778028,830.818457
,188,-683.240746,578.544953,728.120894
,191,-612.309546,585.597794,761.338524
,192,-546.132754,596.762895,795.761381
,193,-679.779453,577.30612,831.849161
,198,-650.410713,582.545594,623.034538
,199,-719.156974,576.587666,659.050053
,203,-612.923519,586.317248,796.591398
,204,-686.099537,580.793576,764.111524
,205,-514.265978,603.789269,690.513054
,206,-612.827564,586.537847,831.591096
,207,-716.839863,575.475033,693.379871
,208,-722.172597,578.234314,624.02436
,209,-644.56796,580.425031,831.015255
,210,-511.331339,602.212025,829.812861
,211,-544.292432,595.230476,829.941004
,212,-479.702257,608.756124,620.601087
,213,-477.252156,608.083218,794.836325
,214,-685.456153,579.520694,658.678898
,216,-512.046849,602.453259,795.118663
,220,-649.466161,582.491909,692.636616
,225,-614.07209,586.471026,726.832292
,227,-513.141986,601.885889,620.343911
Snapshot = 71 .,Track_ID,x,y,z
,3,-683.203086,578.436389,692.96639
,9,-647.695869,582.093147,797.467463
,13,-615.054607,586.958355,691.921079
,22,-578.777223,591.182594,761.484664
,26,-547.025551,596.046885,656.100584
,27,-546.296696,596.003476,690.565045
,32,-513.071137,602.200082,655.416596
,34,-512.068346,602.10721,724.991291
,35,-512.194406,602.452398,760.122354
,88,-546.342396,596.563014,760.64737
,122,-616.406614,587.554303,657.142452
,128,-581.703682,592.714652,656.939877
,143,-686.628803,580.05557,623.772016
,144,-645.0206,580.057375,761.596422
,145,-547.563843,596.173473,621.100664
,159,-577.707943,590.565011,796.048163
,161,-680.783411,577.622925,797.385811
,169,-650.28007,582.64166,657.707739
,176,-578.030635,591.324374,831.161673
,188,-682.942855,578.366457,728.040575
,191,-612.723166,585.901934,761.482053
,192,-546.478788,597.063702,795.908021
,193,-680.303497,577.640644,832.0614
,198,-649.619578,581.987861,622.955052
,199,-719.320833,576.691564,659.065717
,203,-612.919436,586.315332,796.577956
,204,-686.006054,580.741835,764.080252
,205,-513.866105,603.433721,690.396075
,206,-612.173626,586.028605,831.270876
,207,-717.361019,575.79617,693.469133
,208,-722.886774,578.653572,624.093625
,209,-644.854603,580.625106,831.133067
,210,-511.692316,602.553324,830.015546
,211,-544.080318,595.036067,829.811194
,212,-480.00005,609.093064,620.628305
,213,-477.061316,607.879782,794.71568
,214,-685.544581,579.581683,658.687951
,216,-512.068915,602.478949,795.114942
,220,-649.579085,582.563729,692.653169
,225,-613.995631,586.420507,726.809019
,227,-513.637855,602.361081,620.377016
,228,-563.350056,594.496692,868.538499
Snapshot = 72 .,Track_ID,x,y,z
,3,-683.222972,578.455636,692.967835
,9,-647.853951,582.201878,797.520675
,13,-614.997201,586.915862,691.906137
,22,-578.752005,591.161737,761.471166
,26,-547.045839,596.06416,656.089253
,27,-546.36424,596.057244,690.584375
,32,-513.091995,602.224856,655.424261
,34,-512.062944,602.101045,724.991291
,35,-512.152872,602.403046,760.094414
,88,-546.339202,596.559431,760.64787
,122,-616.454994,587.596518,657.168669
,128,-581.488693,592.550653,656.897663
,143,-687.040118,580.31319,623.820674
,144,-645.760273,580.571838,761.847376
,145,-547.630887,596.256736,621.122049
,161,-680.703509,577.570045,797.348651
,169,-650.306399,582.66335,657.713516
,188,-682.732088,578.23387,727.98353
,191,-613.171502,586.22632,761.638858
,192,-546.522586,597.11011,795.925463
,199,-719.482165,576.781465,659.097211
,203,-613.057356,586.422229,796.639834
,204,-685.249135,580.259783,763.840684
,205,-513.401661,603.006465,690.265654
,207,-717.900339,576.146801,693.562839
,208,-723.366382,578.942881,624.139283
,209,-645.601579,581.136181,831.449955
,210,-512.313288,603.137275,830.385702
,211,-544.215293,595.150213,829.874627
,212,-480.423613,609.574477,620.687572
,213,-476.889624,607.72406,794.630029
,214,-685.441183,579.513362,658.666289
,216,-512.01716,602.425209,795.084503
,220,-649.806933,582.76511,692.66239
,225,-614.198706,586.570591,726.870397
,227,-513.734587,602.443705,620.391069
,228,-563.021379,594.230934,868.337702
,229,-578.902603,591.598491,796.613672
,230,-681.397467,578.289221,832.529483
,232,-478.842925,608.861577,655.487083
Snapshot = 73 .,Track_ID,x,y,z
,3,-683.264548,578.480159,692.986998
,9,-647.843842,582.186797,797.531784
,13,-614.979982,586.906697,691.902637
,22,-578.723927,591.140657,761.470833
,26,-546.978837,595.999477,656.086309
,27,-546.275075,595.987007,690.571099
,32,-513.100646,602.231244,655.433871
,34,-512.090828,602.124096,725.008732
,35,-512.050543,602.308313,760.072529
,88,-546.304973,596.529881,760.646204
,122,-615.931394,587.214392,657.084796
,128,-581.434814,592.504412,656.900718
,143,-686.986877,580.290278,623.846058
,145,-547.629998,596.256847,621.129437
,161,-681.072609,577.806253,797.496957
,169,-650.40577,582.736837,657.733734
,188,-682.752751,578.253617,728.002804
,191,-613.430511,586.411148,761.733564
,192,-546.172857,596.801888,795.774879
,199,-719.545431,576.823235,659.10371
,203,-613.305589,586.617388,796.744037
,205,-512.868729,602.521941,690.127901
,207,-718.386668,576.437666,693.655933
,208,-723.393877,578.956573,624.153448
,210,-512.921928,603.695008,830.777187
,211,-544.704608,595.609297,830.146134
,212,-480.845995,610.062139,620.747283
,213,-476.836356,607.657683,794.612588
,214,-685.193617,579.350863,658.633184
,216,-511.942521,602.358859,795.058396
,220,-649.614801,582.633689,692.626618
,225,-614.640182,586.887534,726.992208
,227,-514.168259,602.871712,620.429507
,228,-563.303023,594.448034,868.520835
,229,-578.607614,591.333872,796.484306
,230,-681.874853,578.591167,832.736001
,232,-478.876544,608.890544,655.497082
,235,-647.110335,581.492033,762.31607
,236,-646.477533,581.727102,831.854826
,237,-649.764635,582.087621,622.978715
,238,-612.569471,586.326857,831.467396
,239,-578.054992,591.339677,831.185725
Snapshot = 74 .,Track_ID,x,y,z
,3,-683.213529,578.435889,692.982776
,9,-647.751303,582.117587,797.495013
,13,-614.98848,586.906892,691.906859
,22,-578.736272,591.145295,761.476832
,26,-546.899324,595.927462,656.091086
,27,-546.280352,595.977259,690.587485
,32,-513.068679,602.194472,655.431149
,34,-512.122961,602.150897,725.026562
,35,-511.979237,602.235298,760.059754
,88,-546.391804,596.593314,760.680087
,128,-581.461503,592.519659,656.908439
,143,-686.329857,579.879074,623.802455
,145,-547.603572,596.224131,621.12266
,161,-681.835166,578.296553,797.76502
,169,-650.239355,582.608499,657.712238
,188,-683.058751,578.427252,728.083512
,191,-613.382936,586.371377,761.720733
,199,-719.50455,576.790297,659.115874
,203,-613.463505,586.729313,796.818857
,205,-512.533206,602.211997,690.050415
,207,-718.575328,576.531399,693.698758
,208,-722.823341,578.608192,624.118454
,210,-513.469982,604.217303,831.126957
,212,-481.182657,610.411243,620.802606
,213,-476.907607,607.737808,794.656024
,214,-684.971407,579.205695,658.609132
,216,-511.832749,602.253406,795.019959
,220,-649.362346,582.399426,692.535635
,225,-615.142814,587.240415,727.133349
,227,-514.471663,603.171574,620.454114
,228,-563.028309,594.202106,868.366919
,229,-578.685253,591.402304,796.527076
,230,-681.582712,578.396868,832.617078
,232,-478.95535,608.946146,655.517022
,235,-647.517984,581.749709,762.451934
,236,-646.70102,581.878714,831.955864
,237,-649.734668,582.038463,622.995823
,238,-612.41861,586.204602,831.409962
,239,-578.130673,591.395278,831.229828
,242,-545.671656,596.500998,830.739138
,243,-545.446683,596.151172,795.448937
,244,-614.782934,586.350992,656.891053
,245,-648.335504,581.998164,727.612263
,246,-682.736893,578.603526,763.040273
Snapshot = 75 .,Track_ID,x,y,z
,3,-683.154262,578.399229,692.970223
,9,-647.653349,582.051766,797.454632
,13,-614.983259,586.906753,691.905748
,22,-578.793609,591.191426,761.510937
,26,-546.886896,595.919963,656.082643
,27,-546.257967,595.961123,690.569933
,32,-512.987361,602.102072,655.40582
,34,-512.156108,602.182447,725.040948
,35,-511.980306,602.242158,760.0532
,88,-546.416383,596.621226,760.688918
,128,-581.611851,592.632527,656.929324
,145,-547.601795,596.218326,621.119494
,169,-650.048223,582.474412,657.674134
,188,-683.392802,578.652517,728.184938
,191,-612.839534,585.980364,761.531822
,199,-719.337413,576.695536,659.081992
,203,-613.442703,586.709177,796.808526
,205,-512.465163,602.146231,690.026531
,207,-718.360256,576.400256,693.660099
,210,-513.755125,604.485588,831.29776
,212,-481.242952,610.487229,620.810161
,213,-477.147036,607.95749,794.76706
,214,-684.872425,579.150455,658.577805
,216,-511.736808,602.153035,794.969412
,220,-648.953059,582.144333,692.514972
,225,-615.538659,587.530946,727.258216
,227,-514.864662,603.53487,620.498606
,228,-563.112849,594.272371,868.400579
,229,-578.635082,591.363978,796.498859
,230,-681.587738,578.401923,832.6168
,232,-478.886931,608.874353,655.471197
,235,-647.515401,581.753014,762.444936
,236,-646.613119,581.818808,831.925591
,237,-649.760247,582.075817,622.989768
,238,-612.62074,586.371683,831.512055
,239,-578.206881,591.459044,831.259822
,242,-545.995473,596.754452,830.869448
,243,-545.798258,596.433871,795.596911
,244,-614.912327,586.45364,656.888331
,245,-648.398076,582.043323,727.623483
,246,-682.789078,578.637936,763.058714
,248,-685.240025,579.183088,623.69914
,249,-682.743419,578.864868,798.110347
Snapshot = 76 .,Track_ID,x,y,z
,3,-683.134543,578.391786,692.955448
,9,-647.650016,582.058543,797.409362
,13,-614.996146,586.91864,691.900193
,22,-578.786888,591.191592,761.482942
,26,-546.97799,595.999643,656.09614
,27,-546.272742,595.955707,690.563934
,32,-512.97053,602.091796,655.397711
,34,-512.167244,602.19725,725.028117
,35,-512.042475,602.299537,760.05781
,88,-546.432894,596.634973,760.684586
,128,-581.649497,592.665327,656.931879
,145,-547.6185,596.243266,621.124604
,169,-649.921662,582.387733,657.652527
,188,-683.653005,578.812877,728.237317
,191,-612.227672,585.541054,761.310195
,199,-719.144809,576.575002,659.046942
,203,-613.225131,586.564315,796.715876
,205,-512.857106,602.510638,690.119903
,207,-717.607197,575.945088,693.506182
,210,-513.70301,604.441429,831.248213
,212,-481.001703,610.210612,620.771834
,213,-477.439303,608.294402,794.932419
,214,-684.966991,579.213333,658.578138
,216,-511.678249,602.10435,794.936363
,220,-648.765398,582.019133,692.467369
,225,-615.666719,587.630289,727.291043
,227,-514.926428,603.590693,620.508548
,228,-562.845425,594.082794,868.266826
,229,-578.91524,591.606879,796.623504
,230,-681.257659,578.201348,832.46305
,232,-478.684204,608.652782,655.423428
,235,-647.623271,581.760541,762.511368
,236,-646.673053,581.863605,831.95192
,237,-649.76458,582.101646,622.970161
,238,-612.610492,586.370599,831.487837
,239,-578.113051,591.386668,831.199778
,242,-545.932748,596.69924,830.831066
,243,-545.805896,596.478113,795.593411
,244,-614.416111,586.081207,656.782906
,245,-648.483977,582.104756,727.638425
,246,-682.666516,578.560395,763.010445
,248,-684.659408,578.824125,623.589382
,249,-682.243315,578.564616,797.90655
Snapshot = 77 .,Track_ID,x,y,z
,3,-683.15054,578.398368,692.954504
,9,-647.675178,582.08115,797.421193
,13,-615.035638,586.949662,691.913524
,22,-578.745923,591.15982,761.465667
,26,-546.978268,596.004337,656.076088
,27,-546.28742,595.970426,690.564989
,32,-512.990624,602.111376,655.405598
,34,-512.153511,602.185502,725.014509
,35,-512.092772,602.341974,760.074029
,88,-546.381056,596.591648,760.661479
,128,-581.605838,592.631111,656.917659
,145,-547.677545,596.292618,621.137213
,169,-649.788242,582.286363,657.627254
,188,-683.717549,578.87581,728.235484
,199,-718.901686,576.442887,659.011893
,203,-612.971121,586.374154,796.610395
,205,-513.465233,603.064232,690.283151
,210,-513.208835,603.969764,830.943935
,212,-480.459482,609.622468,620.686016
,213,-477.826858,608.716937,795.135105
,214,-685.183341,579.348503,658.6063
,216,-511.733434,602.159812,794.945583
,220,-648.767676,582.040101,692.467369
,225,-615.372578,587.416189,727.190172
,227,-514.747613,603.423807,620.485053
,228,-562.848244,594.084405,868.231554
,229,-579.117384,591.780625,796.715265
,230,-681.242328,578.193877,832.451275
,232,-478.526927,608.499837,655.401988
,235,-647.365289,581.670779,762.430049
,236,-646.376218,581.659087,831.800336
,237,-649.621522,582.005608,622.953997
,238,-612.718778,586.454973,831.528274
,239,-577.953829,591.256497,831.120125
,242,-545.98678,596.748203,830.859839
,243,-546.080152,596.731373,795.729387
,244,-614.421527,586.092261,656.779184
,245,-648.485727,582.100424,727.622039
,246,-682.702704,578.583279,763.021387
,248,-684.756696,578.884086,623.595437
,249,-682.285224,578.587612,797.911716
Snapshot = 78 .,Track_ID,x,y,z
,3,-683.236192,578.460079,692.975611
,9,-647.699618,582.101507,797.434913
,13,-615.050997,586.958993,691.914802
,22,-578.706791,591.129742,761.45578
,26,-546.983198,596.00667,656.077255
,27,-546.215211,595.917019,690.557435
,32,-513.078178,602.21769,655.428816
,34,-512.106964,602.146231,725.009676
,35,-512.100715,602.359332,760.08175
,88,-546.349603,596.569096,760.652703
,128,-581.442979,592.51391,656.899162
,145,-547.785095,596.409931,621.152655
,169,-649.665181,582.204961,657.614423
,188,-683.792814,578.940854,728.248371
,199,-718.763267,576.363235,658.997785
,203,-612.818232,586.259092,796.542629
,213,-478.253087,609.21357,795.39217
,214,-685.390693,579.480229,658.660623
,216,-511.868243,602.295704,795.019848
,220,-649.107642,582.265505,692.536968
,225,-615.030973,587.170483,727.095301
,227,-514.249731,602.935117,620.435561
,228,-562.667679,593.924767,868.134294
,229,-579.325638,591.955871,796.816191
,230,-681.221971,578.189378,832.444276
,232,-478.456328,608.417491,655.367883
,235,-647.208568,581.555827,762.342565
,236,-645.963708,581.389246,831.610204
,237,-649.319826,581.787619,622.947498
,238,-612.590357,586.356852,831.47284
,239,-577.766627,591.108552,831.033308
,242,-545.924735,596.712987,830.841453
,243,-546.193368,596.836632,795.786043
,244,-614.368759,586.061738,656.780906
,245,-648.763649,582.301749,727.708857
,246,-682.935607,578.745667,763.093708
,248,-684.882201,578.965294,623.615045
,249,-682.343769,578.630882,797.943766
,253,-479.780812,608.828139,620.594811
,255,-612.90655,586.036493,761.542098
,256,-718.121993,576.284777,693.615162
Snapshot = 79 .,Track_ID,x,y,z
,3,-683.303902,578.509376,692.993608
,9,-647.691842,582.093425,797.472184
,13,-615.017059,586.940025,691.907859
,22,-578.70225,591.129131,761.456114
,26,-546.961743,595.987368,656.079921
,27,-546.2588,595.984424,690.564378
,32,-513.167773,602.293982,655.441869
,34,-512.098243,602.141732,725.009787
,35,-512.111338,602.371496,760.091582
,88,-546.371919,596.590648,760.669255
,128,-581.429953,592.503995,656.896885
,145,-547.882772,596.492693,621.165097
,169,-649.626216,582.179993,657.614645
,188,-683.631759,578.840289,728.243983
,199,-718.757268,576.366873,658.994063
,203,-612.827036,586.262841,796.549795
,213,-478.719156,609.731143,795.657789
,214,-685.444016,579.516945,658.677509
,216,-512.035726,602.450426,795.100222
,220,-649.423086,582.5106,692.582571
,225,-614.641043,586.897338,726.990653
,227,-513.695719,602.399685,620.364963
,228,-562.677691,593.955678,868.154457
,229,-579.426161,592.04916,796.87207
,230,-681.508392,578.367318,832.568476
,232,-478.57932,608.552189,655.405654
,235,-646.995634,581.417991,762.281965
,236,-645.403643,581.007537,831.362137
,237,-648.944227,581.520973,622.914504
,238,-612.456492,586.257897,831.411962
,239,-577.680962,591.043425,830.994481
,242,-546.046505,596.821273,830.904997
,243,-546.388333,597.007101,795.876194
,244,-614.720723,586.330273,656.851116
,245,-649.342711,582.700205,727.870994
,246,-683.438016,579.035004,763.236349
,248,-685.270186,579.226053,623.658314
,249,-682.568728,578.775939,798.03175
,253,-479.996912,609.134167,620.631693
,255,-612.918159,586.034438,761.552652
,256,-718.200396,576.336545,693.635048
,257,-478.596206,609.151747,760.666645
,258,-512.713827,602.384966,690.098018
,259,-511.540066,602.419154,829.94106
Snapshot = 80 .,Track_ID,x,y,z
,3,-683.248467,578.461412,692.985665
,9,-647.748665,582.128419,797.486737
,13,-614.999562,586.926777,691.899194
,22,-578.712998,591.134658,761.457502
,26,-546.926402,595.959345,656.084254
,27,-546.287892,596.007809,690.571155
,32,-513.132918,602.269792,655.428427
,34,-512.144901,602.18153,725.027506
,35,-512.104256,602.366802,760.091582
,88,-546.404996,596.616727,760.677087
,128,-581.508051,592.567928,656.90655
,145,-547.804841,596.424817,621.147655
,169,-649.721421,582.247814,657.628031
,188,-683.378166,578.665431,728.151222
,199,-718.949678,576.479325,659.01717
,203,-613.09696,586.461278,796.653942
,213,-479.106489,610.146679,795.879026
,214,-685.304458,579.426017,658.646681
,216,-512.133625,602.549492,795.152102
,220,-649.750832,582.726811,692.646226
,225,-614.500624,586.796301,726.950049
,227,-513.141652,601.87939,620.300697
,228,-562.717128,593.980035,868.192228
,229,-579.402902,592.03308,796.862183
,230,-681.840082,578.575309,832.723281
,232,-478.750748,608.758818,655.44448
,235,-647.109197,581.490117,762.314848
,236,-645.008186,580.732865,831.193557
,237,-648.667805,581.300623,622.893897
,238,-612.196872,586.049768,831.281096
,239,-577.768529,591.114717,831.030142
,242,-546.235235,597.028625,831.066135
,243,-546.296627,596.920561,795.822759
,244,-614.847339,586.421674,656.880333
,248,-685.443211,579.343476,623.678255
,249,-682.567867,578.772634,798.030472
,253,-479.681844,608.765095,620.587256
,255,-612.918464,586.032966,761.549486
,256,-718.059782,576.238091,693.600943
,257,-478.190848,608.74221,760.473624
,258,-512.817475,602.478866,690.111793
,259,-511.58628,602.459647,829.972221
Snapshot = 81 .,Track_ID,x,y,z
,3,-683.131933,578.383149,692.952948
,9,-647.805405,582.169439,797.499235
,13,-614.970345,586.902198,691.888529
,22,-578.744909,591.163542,761.46589
,26,-546.907572,595.942543,656.078921
,27,-546.280421,595.998782,690.562934
,32,-513.104798,602.246935,655.413652
,34,-512.184908,602.220245,725.027229
,35,-512.076497,602.342362,760.072141
,88,-546.424118,596.638612,760.680698
,128,-581.735732,592.743257,656.943766
,145,-547.718954,596.342054,621.136769
,169,-649.981485,582.428226,657.662081
,188,-683.004539,578.39984,728.05785
,199,-719.30117,576.684927,659.062328
,203,-613.356469,586.670768,796.780809
,213,-479.275959,610.32648,795.9629
,214,-685.094524,579.301178,658.615687
,216,-512.111699,602.532773,795.13716
,220,-649.803406,582.766721,692.661612
,225,-614.67587,586.926472,726.991097
,227,-512.800061,601.599691,620.236542
,228,-562.958002,594.185498,868.319538
,229,-579.277216,591.931515,796.798361
,230,-681.877214,578.595444,832.737445
,232,-478.891694,608.888961,655.446924
,235,-647.284165,581.617344,762.36395
,236,-644.826274,580.606443,831.110349
,237,-648.632839,581.278766,622.873956
,238,-612.029957,585.918903,831.195723
,239,-577.977589,591.287547,831.135067
,242,-546.63651,597.333292,831.224162
,243,-546.060753,596.712654,795.701392
,244,-614.931241,586.481913,656.886443
,248,-685.49734,579.355724,623.67159
,249,-682.395454,578.660793,797.956819
,253,-479.878697,608.960837,620.602642
,255,-613.077991,586.212128,761.561706
,256,-718.26244,576.388369,693.640158
,257,-478.16495,608.720658,760.454238
,258,-512.855357,602.52333,690.118514
,259,-511.599513,602.473283,829.975998
,261,-476.715683,608.122822,829.593345
,262,-648.391105,582.045073,727.61043
,263,-682.469663,578.434167,762.942513
,264,-565.588889,594.108845,692.079161
Snapshot = 82 .,Track_ID,x,y,z
,3,-683.044143,578.325215,692.943061
,9,-647.748304,582.127724,797.444578
,13,-615.014142,586.934692,691.907859
,22,-578.745631,591.162042,761.468389
,26,-546.956661,595.986146,656.091086
,27,-546.319498,596.028499,690.573377
,32,-513.115907,602.253795,655.430316
,34,-512.199975,602.231882,725.038504
,35,-512.02777,602.290511,760.052033
,88,-546.393568,596.611644,760.672255
,128,-581.785959,592.781167,656.954041
,145,-547.557511,596.187248,621.112551
,169,-650.212221,582.58853,657.696852
,188,-682.776274,578.264115,727.987918
,199,-719.665715,576.902249,659.11182
,203,-613.562237,586.812437,796.85985
,213,-479.141719,610.18059,795.893579
,214,-684.902086,579.177395,658.582804
,216,-511.986971,602.409489,795.075338
,220,-649.505182,582.537234,692.649003
,225,-615.220994,587.316929,727.149291
,227,-512.814836,601.580194,620.257871
,228,-563.200597,594.377797,868.455792
,229,-579.046424,591.720803,796.679105
,230,-681.906487,578.610941,832.752109
,232,-478.789727,608.799061,655.440814
,235,-647.527427,581.692358,762.49015
,236,-645.098198,580.794215,831.241937
,237,-648.83608,581.421296,622.889731
,238,-611.959692,585.86644,831.156063
,239,-578.237459,591.500981,831.282263
,242,-546.912669,597.576665,831.369247
,243,-545.52153,596.242211,795.465601
,244,-614.760438,586.352964,656.860558
,248,-685.301736,579.249993,623.665147
,249,-681.933704,578.365902,797.786016
,253,-479.82018,608.875158,620.607753
,255,-613.068826,586.152861,761.607864
,256,-718.110579,576.284721,693.613107
,257,-478.199083,608.750153,760.473624
,258,-512.796478,602.465701,690.102684
,259,-511.684498,602.54852,830.019379
,261,-477.216149,608.612622,829.905344
,262,-648.381356,582.040018,727.607097
,263,-682.465025,578.431696,762.941402
,264,-565.162035,593.753909,692.033558
Snapshot = 83 .,Track_ID,x,y,z
,3,-683.120462,578.379649,692.954781
,9,-647.614522,582.02652,797.406029
,13,-615.081186,586.975102,691.923467
,22,-578.866443,591.248582,761.521491
,26,-546.995029,596.011752,656.085976
,27,-546.303584,596.00156,690.579653
,32,-513.120059,602.238298,655.433149
,34,-512.168786,602.195,725.026618
,35,-511.974029,602.232938,760.032981
,88,-546.356019,596.568263,760.664312
,128,-581.732427,592.73101,656.947765
,145,-547.626054,596.249126,621.149266
,169,-650.356751,582.689984,657.716182
,188,-682.767415,578.245923,728.000971
,199,-719.845377,577.002314,659.142647
,203,-613.487945,586.752614,796.826911
,213,-478.707464,609.701871,795.659677
,214,-684.930387,579.18631,658.588858
,216,-511.792159,602.200388,794.978355
